1,85.1138
2,85.1138
3,85.6775
4,85.6775
5,85.6775
6,85.6775
7,85.6775
8,85.6775
9,85.6775
10,85.6775
11,85.6775
12,85.6775
13,86.2487
14,86.2487
15,86.2487
16,86.2487
17,86.2487
18,86.2487
19,86.2487
20,86.2487
21,86.2487
22,86.2487
23,86.2487
24,86.2487
25,86.2487
26,86.2487
27,86.2487
28,86.2487
29,86.2487
30,86.2487
31,86.2487
32,86.2487
33,86.2487
34,86.2487
35,86.2487
36,86.2487
37,86.2487
38,86.2487
39,86.2487
40,86.2487
41,86.2487
42,86.2487
43,86.2487
44,86.2487
45,86.2487
46,86.2487
47,86.2487
48,86.2487
49,86.2487
50,86.2487
51,86.2487
52,86.2487
53,86.2487
54,86.2487
55,86.2487
56,86.2487
57,86.2487
58,86.2487
59,86.2487
60,86.2487
61,86.2487
62,86.2487
63,86.2487
64,86.2487
65,86.2487
66,86.2487
67,86.2487
68,86.2487
69,86.2487
70,86.2487
71,86.2487
72,86.2487
73,86.2487
74,86.2487
75,86.2487
76,86.2487
77,86.2487
78,86.2487
79,86.2487
80,86.2487
81,86.2487
82,86.2487
83,86.2487
84,86.2487
85,86.2487
86,86.2487
87,86.2487
88,86.2487
89,86.2487
90,86.2487
91,86.2487
92,86.2487
93,86.2487
94,86.2487
95,86.2487
96,86.2487
97,86.2487
98,86.2487
99,86.2487
100,86.2487
101,86.2487
102,86.2487
103,86.2487
104,86.2487
105,86.2487
106,86.2487
107,86.2487
108,86.2487
109,86.2487
110,86.2487
111,86.2487
112,86.2487
113,86.2487
114,86.2487
115,86.2487
116,86.2487
117,86.2487
118,86.2487
119,86.2487
120,86.2487
121,86.2487
122,86.2487
123,86.2487
124,86.2487
125,86.2487
126,86.2487
127,86.2487
128,86.2487
129,86.2487
130,86.2487
131,86.2487
132,86.2487
133,86.2487
134,86.2487
135,86.2487
136,86.2487
137,86.2487
138,86.2487
139,86.2487
140,86.2487
141,86.2487
142,86.2487
143,86.2487
144,86.2487
145,86.2487
146,86.2487
147,86.2487
148,86.2487
149,86.2487
150,86.2487
151,86.2487
152,86.2487
153,86.2487
154,86.2487
155,86.2487
156,86.2487
157,86.2487
158,86.2487
159,86.2487
160,86.2487
161,86.2487
162,86.2487
163,86.2487
164,86.2487
165,86.2487
166,86.2487
167,86.2487
168,86.2487
169,86.2487
170,86.2487
171,86.2487
172,86.2487
173,86.2487
174,86.2487
175,86.2487
176,86.2487
177,86.2487
178,86.2487
179,86.2487
180,86.2487
181,86.2487
182,86.2487
183,86.2487
184,86.2487
185,86.2487
186,86.2487
187,86.2487
188,86.2487
189,86.2487
190,86.2487
191,86.2487
192,86.2487
193,86.2487
194,86.2487
195,86.2487
196,86.2487
197,86.2487
198,86.2487
199,86.2487
200,86.2487
201,86.2487
202,86.2487
203,86.2487
204,86.2487
205,86.2487
206,86.2487
207,86.2487
208,86.2487
209,86.2487
210,86.8275
211,86.8275
212,86.8275
213,86.8275
214,86.8275
215,86.8275
216,86.8275
217,86.8275
218,86.8275
219,86.8275
220,86.8275
221,86.8275
222,86.8275
223,86.8275
224,86.8275
225,86.8275
226,86.8275
227,86.8275
228,86.8275
229,86.8275
230,86.8275
231,86.8275
232,86.8275
233,86.8275
234,86.8275
235,86.8275
236,86.8275
237,86.8275
238,86.8275
239,86.8275
240,86.8275
241,86.8275
242,86.8275
243,86.8275
244,86.8275
245,86.8275
246,86.8275
247,86.8275
248,86.8275
249,86.8275
250,86.8275
251,86.8275
252,86.8275
253,86.8275
254,86.8275
255,86.8275
256,86.8275
257,86.8275
258,86.8275
259,86.8275
260,86.8275
261,86.8275
262,86.8275
263,86.8275
264,86.8275
265,86.8275
266,86.8275
267,86.8275
268,86.8275
269,86.8275
270,86.8275
271,86.8275
272,86.8275
273,86.8275
274,86.8275
275,86.8275
276,86.8275
277,86.8275
278,86.8275
279,86.8275
280,86.8275
281,86.8275
282,86.8275
283,86.8275
284,86.8275
285,86.8275
286,86.8275
287,86.8275
288,86.8275
289,86.8275
290,86.8275
291,86.8275
292,86.8275
293,86.8275
294,86.8275
295,86.8275
296,86.8275
297,86.8275
298,86.8275
299,86.8275
300,86.8275
