1,79.0847
2,79.2542
3,79.2755
4,79.2167
5,79.2147
6,79.2329
7,79.1582
8,79.2750
9,79.2800
10,79.2032
11,79.1560
12,79.1982
13,79.1962
14,79.2504
15,79.2512
16,79.2203
17,79.2021
18,79.1878
19,79.2178
20,79.1891
21,79.2384
22,79.3302
23,79.2090
24,79.2764
25,79.2091
26,79.2230
27,79.1659
28,79.1629
29,79.1869
30,79.2252
31,79.2706
32,79.2170
33,79.1906
34,79.2157
35,79.2172
36,79.1266
37,79.1553
38,79.2051
39,79.2233
40,79.2263
41,79.1859
42,79.2486
43,79.2309
44,79.1923
45,79.3416
46,79.2405
47,79.2432
48,79.1581
49,79.2393
50,79.2089
51,79.1157
52,79.1344
53,79.2545
54,79.2639
55,79.1564
56,79.2887
57,79.1645
58,79.1878
59,79.1563
60,79.2131
61,79.1365
62,79.2098
63,79.1974
64,79.1899
65,79.2157
66,79.1490
67,79.1410
68,79.3011
69,79.1807
70,79.2858
71,79.1564
72,79.1908
73,79.1459
74,79.2020
75,79.1283
76,79.2076
77,79.1634
78,79.2025
79,79.1775
80,79.3072
81,79.1864
82,79.1868
83,79.1798
84,79.2101
85,79.1973
86,79.2524
87,79.1434
88,79.2321
89,79.2402
90,79.2120
91,79.2594
92,79.1922
93,79.2574
94,79.3141
95,79.2746
96,79.1633
97,79.1628
98,79.2199
99,79.1187
100,79.3396
101,79.2037
102,79.3042
103,79.2884
104,79.2270
105,79.1401
106,79.2902
107,79.1743
108,79.1957
109,79.1977
110,79.2996
111,79.1863
112,79.1556
113,79.1884
114,79.2401
115,79.2057
116,79.2176
117,79.2272
118,79.1823
119,79.2911
120,79.2417
121,79.2231
122,79.2157
123,79.2967
124,79.2491
125,79.2503
126,79.2016
127,79.1788
128,79.2395
129,79.2832
130,79.2379
131,79.0869
132,79.2238
133,79.1893
134,79.1523
135,79.2059
136,79.1300
137,79.2161
138,79.2051
139,79.2410
140,79.1973
141,79.1858
142,79.1504
143,79.1741
144,79.1755
145,79.2147
146,79.2236
147,79.2549
148,79.2091
149,79.2149
150,79.2475
151,79.1948
152,79.2110
153,79.2113
154,79.2212
155,79.1595
156,79.2296
157,79.1386
158,79.2110
159,79.2090
160,79.2461
161,79.1533
162,79.3072
163,79.1254
164,79.2757
165,79.1942
166,79.2430
167,79.1909
168,79.1140
169,79.1978
170,79.2896
171,79.2373
172,79.2334
173,79.3248
174,79.2388
175,79.2184
176,79.2274
177,79.1995
178,79.2804
179,79.1901
180,79.2133
181,79.2993
182,79.1542
183,79.2199
184,79.2437
185,79.2674
186,79.2394
187,79.1553
188,79.2601
189,79.2878
190,79.1838
191,79.1535
192,79.2106
193,79.1770
194,79.1836
195,79.2007
196,79.2029
197,79.2021
198,79.1781
199,79.1608
200,79.2267
201,79.2104
202,79.1974
203,79.2391
204,79.1796
205,79.1901
206,79.2130
207,79.1871
208,79.2333
209,79.1788
210,79.2189
211,79.1692
212,79.2307
213,79.1972
214,79.1326
215,79.2607
216,79.2285
217,79.2513
218,79.2478
219,79.2733
220,79.1881
221,79.2488
222,79.1455
223,79.2562
224,79.2341
225,79.2198
226,79.1211
227,79.2747
228,79.1618
229,79.3233
230,79.2246
231,79.3261
232,79.2115
233,79.1592
234,79.1390
235,79.1811
236,79.1852
237,79.2433
238,79.1988
239,79.2437
240,79.2165
241,79.2106
242,79.2568
243,79.2901
244,79.2476
245,79.2091
246,79.2311
247,79.2300
248,79.2354
249,79.1983
250,79.2726
251,79.2053
252,79.2690
253,79.1213
254,79.3072
255,79.1993
256,79.1582
257,79.1901
258,79.1619
259,79.1728
260,79.2125
261,79.1019
262,79.1199
263,79.1544
264,79.1836
265,79.2509
266,79.1669
267,79.2585
268,79.2412
269,79.2694
270,79.1703
271,79.2347
272,79.2242
273,79.2089
274,79.2241
275,79.2769
276,79.1891
277,79.1838
278,79.2396
279,79.2247
280,79.2749
281,79.2510
282,79.1887
283,79.3220
284,79.1308
285,79.1702
286,79.2032
287,79.2058
288,79.2580
289,79.1901
290,79.1782
291,79.2143
292,79.0754
293,79.2247
294,79.2658
295,79.2503
296,79.2960
297,79.2837
298,79.1724
299,79.1709
300,79.1744
